JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
JECOL,2002,90,1,SE,Bernhard Schmid,Switzerland,M,SE,
JECOL,2003,91,1,SE,Bernhard Schmid,Switzerland,M,SE,
JECOL,1985,73,1,AE,Brian Moss,UK,M,AE,
JECOL,1986,74,1,EIC,Brian Moss,UK,M,EIC,
JECOL,1987,75,1,EIC,Brian Moss,UK,M,EIC,
JECOL,2011,99,1,SE,Brian Silliman,USA,M,SE,
JECOL,2012,100,1,SE,Brian Silliman,USA,M,SE,
JECOL,2013,101,1,SE,Brian Silliman,USA,M,SE,
JECOL,2014,102,1,SE,Brian Silliman,USA,M,SE,
JECOL,2007,95,1,SE,Bryan Foster,USA,M,SE,
JECOL,2008,96,1,SE,Bryan Foster,USA,M,SE,
JECOL,2009,97,1,SE,Bryan Foster,USA,M,SE,
JECOL,2008,96,1,SE,Charles Canham,USA,M,SE,
JECOL,2009,97,1,SE,Charles Canham,USA,M,SE,
JECOL,2010,98,1,SE,Charles Canham,USA,M,SE,
JECOL,2011,99,1,SE,Charles Canham,USA,M,SE,
JECOL,2012,100,1,SE,Charles Canham,USA,M,SE,
JECOL,2013,101,1,SE,Charles Canham,USA,M,SE,
JECOL,2014,102,1,SE,Charlie D Canham,USA,M,SE,
JECOL,2014,102,1,SE,Chirster Nilsson,Sweden,M,SE,
JECOL,2005,93,1,SE,Chister Nilsson,Sweden,M,SE,
JECOL,2000,88,1,SE,Chris J. Peterson,USA,M,SE,
JECOL,2001,89,1,SE,Chris J. Peterson,USA,M,SE,
JECOL,2002,90,1,SE,Chris J. Peterson,USA,M,SE,
JECOL,2003,91,1,SE,Chris J. Peterson,USA,M,SE,
JECOL,2008,96,1,SE,Chris Preston,UK,M,SE,
JECOL,2009,97,1,SE,Chris Preston,UK,M,SE,
JECOL,2010,98,1,SE,Chris Preston,UK,M,SE,
JECOL,2011,99,1,SE,Chris Preston,UK,M,SE,
JECOL,2012,100,1,SE,Chris Preston,UK,M,SE,
JECOL,2013,101,1,SE,Chris Preston,UK,M,SE,
JECOL,2014,102,1,SE,Chris Preston,UK,M,SE,
JECOL,2006,94,1,SE,Christer Nilsson,Sweden,M,SE,
JECOL,2007,95,1,SE,Christer Nilsson,Sweden,M,SE,
JECOL,2008,96,1,SE,Christer Nilsson,Sweden,M,SE,
JECOL,2009,97,1,SE,Christer Nilsson,Sweden,M,SE,
JECOL,2010,98,1,SE,Christer Nilsson,Sweden,M,SE,
JECOL,2011,99,1,SE,Christer Nilsson,Sweden,M,SE,
JECOL,2012,100,1,SE,Christer Nilsson,Sweden,M,SE,
JECOL,2013,101,1,SE,Christer Nilsson,Sweden,M,SE,
JECOL,2008,96,1,SE,Christopher Lorite,Canada,M,SE,
JECOL,2009,97,1,SE,Christopher Lorite,Canada,M,SE,
JECOL,2010,98,1,SE,Christopher Lorite,Canada,M,SE,
JECOL,2011,99,1,SE,Christopher Lorite,Canada,M,SE,
JECOL,2005,93,1,SE,Colin Osborne,UK,M,SE,
JECOL,2006,94,1,SE,Colin Osborne,UK,M,SE,
JECOL,2011,99,1,SE,Dali Guo,China,M,SE,
JECOL,2012,100,1,SE,Dali Guo,China,M,SE,
JECOL,2013,101,1,SE,Dali Guo,China,M,SE,
JECOL,2014,102,1,SE,Dali Guo,China,M,SE,
JECOL,2014,102,1,SE,Dan Flynn,Switzerland,M,SE,
JECOL,2002,90,1,SE,David Burslem,UK,M,SE,
JECOL,2003,91,1,SE,David Burslem,UK,M,SE,
