JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
BIOCON,1989,47,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1990,51,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1991,55,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1992,59,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1993,64,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1994,67,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1995,71,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1996,75,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1997,79,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1998,83,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,1999,87,1,EB,B. NIEVERGELT,Switzerland,M,SE,
BIOCON,2006,133,1,EB,B. PRESSEY,Australia,M,SE,
BIOCON,2007,140,1,EB,B. PRESSEY,Australia,M,SE,
BIOCON,2013,157,1,SE,Barry W Brook,Australia,M,SE,
BIOCON,2012,145,1,SE,Barry W Brook,Australia,M,SE,
BIOCON,2011,144,1,SE,Barry W Brook,Australia,M,SE,
BIOCON,2010,143,1,SE,Barry W Brook,Australia,M,SE,
BIOCON,2013,157,1,SE,Bo Soderstrom,Sweden,M,SE,
BIOCON,2012,145,1,SE,Bo Soderstrom,Sweden,M,SE,
BIOCON,2010,143,1,AE,Bo Soderstrom,Sweden,M,AE,
BIOCON,2009,142,1,SE,Bob Pressey,Australia,M,SE,
BIOCON,2008,141,1,SE,Bob Pressey,Australia,M,SE,
BIOCON,2013,157,1,SE,Brian Moss,UK,M,SE,
BIOCON,2012,145,1,SE,Brian Moss,UK,M,SE,
BIOCON,2011,144,1,SE,Brian Moss,UK,M,SE,
BIOCON,2010,143,1,SE,Brian Moss,UK,M,SE,
BIOCON,2009,142,1,SE,Brian Moss,UK,M,SE,
BIOCON,2008,141,1,SE,Brian Moss,UK,M,SE,
BIOCON,1990,51,1,EB,C. BIBBY,UK,M,SE,
BIOCON,1991,55,1,EB,C. BIBBY,UK,M,SE,
BIOCON,1992,59,1,EB,C. BIBBY,UK,M,SE,
BIOCON,1993,64,1,EB,C. BIBBY,UK,M,SE,
BIOCON,1994,67,1,EB,C. BIBBY,UK,M,SE,
BIOCON,1995,71,1,EB,C. BIBBY,UK,M,SE,
BIOCON,1996,75,1,EB,C. BIBBY,UK,M,SE,
BIOCON,1997,79,1,EB,C. BIBBY,UK,M,SE,
BIOCON,1998,83,1,EB,C. BIBBY,UK,M,SE,
BIOCON,1999,87,1,EB,C. BIBBY,UK,M,SE,
BIOCON,2000,92,1,EB,C. BIBBY,UK,M,SE,
BIOCON,2001,97,1,EB,C. BIBBY,UK,M,SE,
BIOCON,2002,103,1,EB,C. BIBBY,UK,M,SE,
BIOCON,1994,67,1,EB,C. GOMEZ-CAMPO,Spain,M,SE,
BIOCON,1995,71,1,EB,C. GOMEZ-CAMPO,Spain,M,SE,
BIOCON,1996,75,1,EB,C. GOMEZ-CAMPO,Spain,M,SE,
BIOCON,1997,79,1,EB,C. GOMEZ-CAMPO,Spain,M,SE,
BIOCON,1998,83,1,EB,C. GOMEZ-CAMPO,Spain,M,SE,
BIOCON,1999,87,1,EB,C. GOMEZ-CAMPO,Spain,M,SE,
BIOCON,2000,92,1,EB,C. GOMEZ-CAMPO,Spain,M,SE,
BIOCON,2001,97,1,EB,C. GOMEZ-CAMPO,Spain,M,SE,
BIOCON,2002,103,1,EB,C. GOMEZ-CAMPO,Spain,M,SE,
BIOCON,2003,109,1,EB,C. GOMEZ-CAMPO,Spain,M,SE,
BIOCON,2004,115,1,EB,C. GOMEZ-CAMPO,Spain,M,SE,
BIOCON,1998,83,1,EB,C. GUYER,USA,M,SE,
BIOCON,1999,87,1,EB,C. GUYER,USA,M,SE,
BIOCON,2000,92,1,EB,C. GUYER,USA,M,SE,
BIOCON,2001,97,1,EB,C. GUYER,USA,M,SE,
BIOCON,2002,103,1,EB,C. GUYER,USA,M,SE,
BIOCON,2003,109,1,EB,C. GUYER,USA,M,SE,
BIOCON,2004,115,1,EB,C. GUYER,USA,M,SE,
BIOCON,2002,103,1,EB,C. JERMY,UK,M,SE,
BIOCON,2003,109,1,EB,C. JERMY,UK,M,SE,
BIOCON,2004,115,1,EB,C. JERMY,UK,M,SE,
BIOCON,1994,67,1,EB,C. JERMY,USA,M,SE,
BIOCON,1995,71,1,EB,C. JERMY,USA,M,SE,
BIOCON,1996,75,1,EB,C. JERMY,USA,M,SE,
BIOCON,1997,79,1,EB,C. JERMY,USA,M,SE,
BIOCON,1998,83,1,EB,C. JERMY,USA,M,SE,
BIOCON,1999,87,1,EB,C. JERMY,USA,M,SE,
BIOCON,2000,92,1,EB,C. JERMY,USA,M,SE,
BIOCON,2001,97,1,EB,C. JERMY,USA,M,SE,
BIOCON,2013,157,1,SE,Cagan Sekercioglu,USA,M,SE,
BIOCON,2012,145,1,SE,Cagan Sekercioglu,USA,M,SE,
BIOCON,2013,157,1,SE,Carlos Roberto Fonseca,Brazil,M,SE,
BIOCON,2012,145,1,SE,Carlos Roberto Fonseca,Brazil,M,SE,
BIOCON,2003,109,1,SE,D. A. SAUNDERS,Australia,M,SE,
BIOCON,2004,115,1,SE,D. A. SAUNDERS,Australia,M,SE,
BIOCON,2005,123,4,SE,D. A. SAUNDERS,Australia,M,SE,
BIOCON,2005,121,1,SE,D. A. SAUNDERS,Australia,M,SE,
BIOCON,2006,133,1,SE,D. A. SAUNDERS,Australia,M,SE,
BIOCON,2007,140,1,SE,D. A. SAUNDERS,Australia,M,SE,
BIOCON,2006,133,1,EB,D.B. LINDENMAYER,Australia,M,SE,
BIOCON,2007,140,1,EB,D.B. LINDENMAYER,Australia,M,SE,
BIOCON,1985,31,1,EB,D.J. KUENEN,Netherlands,M,SE,
BIOCON,1986,35,1,EB,D.J. KUENEN,Netherlands,M,SE,
BIOCON,1991,55,1,EB,D.J. MORAFKA,USA,M,SE,
BIOCON,1992,59,1,EB,D.J. MORAFKA,USA,M,SE,
BIOCON,2013,157,1,AE,Daniel Oro,Spain,M,AE,
BIOCON,2012,145,1,AE,Daniel Oro,Spain,M,AE,
BIOCON,2011,144,1,AE,Daniel Oro,Spain,M,AE,
BIOCON,2013,157,1,SE,David B Lindenmayer,Australia,M,SE,
BIOCON,2012,145,1,SE,David B Lindenmayer,Australia,M,SE,
BIOCON,2011,144,1,SE,David B Lindenmayer,Australia,M,SE,
BIOCON,2010,143,1,SE,David B Lindenmayer,Australia,M,SE,
BIOCON,2009,142,1,SE,David B Lindenmayer,Australia,M,SE,
BIOCON,2008,141,1,SE,David B Lindenmayer,Australia,M,SE,
BIOCON,2013,157,1,SE,Denis A Saunders,Australia,M,SE,
BIOCON,2012,145,1,SE,Denis A Saunders,Australia,M,SE,
BIOCON,2011,144,1,SE,Denis A Saunders,Australia,M,SE,
BIOCON,2010,143,1,SE,Denis A Saunders,Australia,M,SE,
BIOCON,2009,142,1,SE,Denis A Saunders,Australia,M,SE,
BIOCON,2008,141,1,SE,Denis A Saunders,Australia,M,SE,
BIOCON,2013,157,1,SE,E Duffey,France,M,SE,
BIOCON,1999,87,1,EIC,E. DUFFEY,France,M,EIC,
BIOCON,2000,92,1,EB,E. DUFFEY,France,M,SE,
BIOCON,2001,97,1,EB,E. DUFFEY,France,M,SE,
BIOCON,2004,115,1,EB,E. DUFFEY,France,M,SE,
BIOCON,2005,121,1,EB,E. DUFFEY,France,M,SE,
BIOCON,2006,133,1,EB,E. DUFFEY,France,M,SE,
BIOCON,2007,140,1,EB,E. DUFFEY,France,M,SE,
BIOCON,1985,31,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1986,35,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1987,39,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1988,43,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1989,47,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1990,51,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1991,55,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1992,59,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1993,64,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1994,67,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1995,71,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1996,75,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1997,79,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,1998,83,1,EIC,E. DUFFEY,UK,M,EIC,
BIOCON,2002,103,1,EB,E. DUFFEY,UK,M,SE,
BIOCON,2003,109,1,EB,E. DUFFEY,UK,M,SE,
BIOCON,2012,145,1,SE,Eric Duffey,France,M,SE,
BIOCON,2011,144,1,SE,Eric Duffey,France,M,SE,
BIOCON,2010,143,1,SE,Eric Duffey,France,M,SE,
BIOCON,2009,142,1,SE,Eric Duffey,France,M,SE,
BIOCON,2008,141,1,SE,Eric Duffey,France,M,SE,
BIOCON,1985,31,1,EB,F. BOURLIERE,France,M,SE,
BIOCON,1985,31,1,EB,F. BOURLIERE,France,M,SE,
BIOCON,1986,35,1,EB,F. BOURLIERE,France,M,SE,
BIOCON,2004,115,1,EB,F. CASSOLA,ITALY,M,SE,
BIOCON,1987,39,1,EB,F. RAMADE,France,M,SE,
BIOCON,1988,43,1,EB,F. RAMADE,France,M,SE,
BIOCON,1989,47,1,EB,F. RAMADE,France,M,SE,
BIOCON,1990,51,1,EB,F. RAMADE,France,M,SE,
BIOCON,1991,55,1,EB,F. RAMADE,France,M,SE,
BIOCON,1992,59,1,EB,F. RAMADE,France,M,SE,
BIOCON,1993,64,1,EB,F. RAMADE,France,M,SE,
BIOCON,1994,67,1,EB,F. RAMADE,France,M,SE,
BIOCON,1995,71,1,EB,F. RAMADE,France,M,SE,
BIOCON,1996,75,1,EB,F. RAMADE,France,M,SE,
BIOCON,1997,79,1,EB,F. RAMADE,France,M,SE,
BIOCON,1998,83,1,EB,F. RAMADE,France,M,SE,
BIOCON,1999,87,1,EB,F. RAMADE,France,M,SE,
BIOCON,2000,92,1,EB,F. RAMADE,France,M,SE,
BIOCON,2001,97,1,EB,F. RAMADE,France,M,SE,
BIOCON,2002,103,1,EB,F. RAMADE,France,M,SE,
BIOCON,2003,109,1,EB,F. RAMADE,France,M,SE,
BIOCON,2004,115,1,EB,F. RAMADE,France,M,SE,
BIOCON,2005,121,1,EB,F. RAMADE,France,M,SE,
BIOCON,2006,133,1,EB,F. RAMADE,France,M,SE,
BIOCON,2005,121,1,EB,F. RUMSEY,UK,M,SE,
BIOCON,2006,133,1,EB,F. RUMSEY,UK,M,SE,
BIOCON,2007,140,1,EB,F. RUMSEY,UK,M,SE,
BIOCON,1985,31,1,EB,F.B. GOLDSMITH,UK,M,SE,
BIOCON,1986,35,1,EB,F.B. GOLDSMITH,UK,M,SE,
BIOCON,1987,39,1,EB,F.B. GOLDSMITH,UK,M,SE,
BIOCON,1988,43,1,EB,F.B. GOLDSMITH,UK,M,SE,
BIOCON,1990,51,1,EB,F.G. BERNALDEZ,Spain,M,SE,
BIOCON,1991,55,1,EB,F.G. BERNALDEZ,Spain,M,SE,
BIOCON,1992,59,1,EB,F.G. BERNALDEZ,Spain,M,SE,
BIOCON,2013,157,1,SE,Falk Huettmann,USA,M,SE,
BIOCON,2013,157,1,SE,Fred Rumsey,UK,M,SE,
BIOCON,2012,145,1,SE,Fred Rumsey,UK,M,SE,
BIOCON,2011,144,1,SE,Fred Rumsey,UK,M,SE,
BIOCON,2010,143,1,SE,Fred Rumsey,UK,M,SE,
BIOCON,2009,142,1,SE,Fred Rumsey,UK,M,SE,
BIOCON,2008,141,1,SE,Fred Rumsey,UK,M,SE,
BIOCON,1985,31,1,EB,G. BUDOWSKI,Costa Rica,M,SE,
BIOCON,1986,35,1,EB,G. BUDOWSKI,Costa Rica,M,SE,
BIOCON,1998,83,1,EB,G.F. PETERKEN,UK,M,SE,
BIOCON,1999,87,1,EB,G.F. PETERKEN,UK,M,SE,
BIOCON,2000,92,1,EB,G.F. PETERKEN,UK,M,SE,
BIOCON,2001,97,1,EB,G.F. PETERKEN,UK,M,SE,
BIOCON,2002,103,1,EB,G.F. PETERKEN,UK,M,SE,
BIOCON,2003,109,1,EB,G.F. PETERKEN,UK,M,SE,
BIOCON,2004,115,1,EB,G.F. PETERKEN,UK,M,SE,
BIOCON,2005,121,1,EB,G.F. PETERKEN,UK,M,SE,
BIOCON,2006,133,1,EB,G.F. PETERKEN,UK,M,SE,
BIOCON,2007,140,1,EB,G.F. PETERKEN,UK,M,SE,
BIOCON,2009,142,1,SE,George F Peterken,UK,M,SE,
BIOCON,2008,141,1,SE,George F Peterken,UK,M,SE,
BIOCON,1985,31,1,EB,H. CRUSZ,Sri Lanka,M,SE,
BIOCON,1986,35,1,EB,H. CRUSZ,Sri Lanka,M,SE,
BIOCON,1987,39,1,EB,H. CRUSZ,Sri Lanka,M,SE,
BIOCON,1988,43,1,EB,H. CRUSZ,Sri Lanka,M,SE,
BIOCON,1989,47,1,EB,H. CRUSZ,Sri Lanka,M,SE,
BIOCON,1997,79,1,EB,I. ATKINSON,New Zealand,M,SE,
BIOCON,1998,83,1,EB,I. ATKINSON,New Zealand,M,SE,
BIOCON,1999,87,1,EB,I. ATKINSON,New Zealand,M,SE,
BIOCON,2000,92,1,EB,I. ATKINSON,New Zealand,M,SE,
BIOCON,2001,97,1,EB,I. ATKINSON,New Zealand,M,SE,
BIOCON,2001,97,1,EB,I. ATKINSON,New Zealand,M,SE,
BIOCON,2002,103,1,EB,I. ATKINSON,New Zealand,M,SE,
BIOCON,2003,109,1,EB,I. ATKINSON,New Zealand,M,SE,
BIOCON,2004,115,1,EB,I. ATKINSON,New Zealand,M,SE,
BIOCON,1987,39,1,EB,J. HARWOOD,UK,M,SE,
BIOCON,1988,43,1,EB,J. HARWOOD,UK,M,SE,
