JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
BITR,2000,32,1,SE,Carlos Herrera,Spain,M,SE,
BITR,2000,32,1,SE,Alan Covich,USA,M,SE,
BITR,2000,32,1,SE,Craig Guyer,USA,M,SE,
BITR,2000,32,1,SE,D Jean Lodge,USA,F,SE,
BITR,2000,32,1,SE,Douglas Levey,USA,M,SE,
BITR,2000,32,1,SE,James Ackerman,USA,M,SE,
BITR,2000,32,1,SE,Jim Hamrick,USA,M,SE,
BITR,2000,32,1,SE,John Ewel,USA,M,SE,
BITR,2000,32,1,SE,Michele Holbrook,USA,F,SE,
BITR,2000,32,1,SE,Philip DeVries,USA,M,SE,
BITR,2000,32,1,SE,Elvira Cuevas,Venezuela,F,SE,
BITR,2001,33,1,EIC,Robert J Marquis,USA,M,EIC,
BITR,2001,33,1,SE,Dennis O'Dowd,Australia,M,SE,
BITR,2001,33,1,SE,Samantha Setterfield,Australia,F,SE,
BITR,2001,33,1,SE,Augusto C Franco,Brazil ,M,SE,
BITR,2001,33,1,SE,David Dudgeon,China,M,SE,
BITR,2001,33,1,SE,Oscar Rocha,Costa Rica,M,SE,
BITR,2001,33,1,SE,Rodolfo Dirzo,Mexico,M,SE,
BITR,2001,33,1,SE,Carlos Herrera,Spain,M,SE,
BITR,2001,33,1,SE,Colin Chapman,USA,M,SE,
BITR,2001,33,1,SE,D Jean Lodge,USA,F,SE,
BITR,2001,33,1,SE,David Roubik,USA,M,SE,
BITR,2001,33,1,SE,Douglas Levey,USA,M,SE,
BITR,2001,33,1,SE,James Ackerman,USA,M,SE,
BITR,2001,33,1,SE,John Ewel,USA,M,SE,
BITR,2001,33,1,SE,John T Longino,USA,M,SE,
BITR,2001,33,1,SE,Laurie Vitt,USA,F,SE,
BITR,2001,33,1,SE,Pamela Hall,USA,F,SE,
BITR,2001,33,1,SE,Philip DeVries,USA,M,SE,
BITR,2001,33,1,SE,S Joseph Wright,USA,M,SE,
BITR,2001,33,1,SE,Steven Oberbauer,USA,M,SE,
BITR,2002,34,1,EIC,Robert J Marquis,USA,M,EIC,
BITR,2002,34,1,SE,David Lamb,Australia,M,SE,
BITR,2002,34,1,SE,Samantha Setterfield,Australia,F,SE,
BITR,2002,34,1,SE,Ary T de Oliveira-Filho,Brazil,M,SE,
BITR,2002,34,1,SE,Paulo Oliveira,Brazil,M,SE,
BITR,2002,34,1,SE,Augusto C Franco,Brazil ,M,SE,
BITR,2002,34,1,SE,David Dudgeon,China,M,SE,
BITR,2002,34,1,SE,Kevin Hyde,China,M,SE,
BITR,2002,34,1,SE,Oscar Rocha,Costa Rica,M,SE,
BITR,2002,34,1,SE,Joseph Wunderle,Puerto Rico,M,SE,
BITR,2002,34,1,SE,Thomas Elmqvist,Sweden,M,SE,
BITR,2002,34,1,SE,Colin Chapman,USA,M,SE,
BITR,2002,34,1,SE,Daniel Zarin,USA,M,SE,
BITR,2002,34,1,SE,Douglas Schemske,USA,M,SE,
BITR,2002,34,1,SE,James Ackerman,USA,M,SE,
BITR,2002,34,1,SE,John T Longino,USA,M,SE,
BITR,2002,34,1,SE,Laurie Vitt,USA,F,SE,
BITR,2002,34,1,SE,Lucinda McDade,USA,F,SE,
BITR,2002,34,1,SE,Pamela Hall,USA,F,SE,
BITR,2002,34,1,SE,Philip DeVries,USA,M,SE,
BITR,2002,34,1,SE,Robert Lawton,USA,M,SE,
BITR,2002,34,1,SE,S Joseph Wright,USA,M,SE,
BITR,2002,34,1,SE,Scott Robinson,USA,M,SE,
BITR,2002,34,1,SE,Steven Oberbauer,USA,M,SE,
BITR,2003,35,1,EIC,Robert J Marquis,USA,M,EIC,
BITR,2003,35,1,SE,David Lamb,Australia,M,SE,
BITR,2003,35,1,SE,Samantha Setterfield,Australia,F,SE,
BITR,2003,35,1,SE,Ary T de Oliveira-Filho,Brazil,M,SE,
BITR,2003,35,1,SE,Paulo Oliveira,Brazil,M,SE,
BITR,2003,35,1,SE,Augusto C Franco,Brazil ,M,SE,
BITR,2003,35,1,SE,David Dudgeon,China,M,SE,
BITR,2003,35,1,SE,Kevin Hyde,China,M,SE,
BITR,2003,35,1,SE,Oscar Rocha,Costa Rica,M,SE,
BITR,2003,35,1,SE,R Uma Shaanker,India,M,SE,
BITR,2003,35,1,SE,Raghavendra Gadagkar,India,M,SE,
BITR,2003,35,1,SE,Renee M Borges,India,F,SE,
BITR,2003,35,1,SE,Joseph Wunderle,Puerto Rico,M,SE,
BITR,2003,35,1,SE,Michael Lawes,South Africa,M,SE,
BITR,2003,35,1,SE,Thomas Elmqvist,Sweden,M,SE,
BITR,2003,35,1,SE,Colin Chapman,USA,M,SE,
BITR,2003,35,1,SE,Daniel Zarin,USA,M,SE,
BITR,2003,35,1,SE,Douglas Schemske,USA,M,SE,
BITR,2003,35,1,SE,James Ackerman,USA,M,SE,
BITR,2003,35,1,SE,John T Longino,USA,M,SE,
BITR,2003,35,1,SE,Laurie Vitt,USA,F,SE,
BITR,2003,35,1,SE,Lucinda McDade,USA,F,SE,
BITR,2003,35,1,SE,Pamela Hall,USA,F,SE,
BITR,2003,35,1,SE,Philip DeVries,USA,M,SE,
BITR,2003,35,1,SE,Robert Lawton,USA,M,SE,
BITR,2003,35,1,SE,S Joseph Wright,USA,M,SE,
BITR,2003,35,1,SE,Scott Robinson,USA,M,SE,
BITR,2003,35,1,SE,Steven Oberbauer,USA,M,SE,
BITR,2004,36,1,EIC,Robin Chazdon,USA,F,EIC,
BITR,2004,36,1,SE,Samantha Setterfield,Australia,F,SE,
BITR,2004,36,1,SE,Ary T de Oliveira-Filho,Brazil,M,SE,
BITR,2004,36,1,SE,Paulo Oliveira,Brazil,M,SE,
BITR,2004,36,1,SE,Augusto C Franco,Brazil ,M,SE,
BITR,2004,36,1,SE,Colin Chapman,Canada,M,SE,
BITR,2004,36,1,SE,David Dudgeon,China,M,SE,
BITR,2004,36,1,SE,Kevin Hyde,China,M,SE,
BITR,2004,36,1,SE,Hanna Tuomisto,Finland,F,SE,
BITR,2004,36,1,SE,Elisabeth K V Kalko,Germany,F,SE,
BITR,2004,36,1,SE,R Uma Shaanker,India,M,SE,
BITR,2004,36,1,SE,Renee M Borges,India,F,SE,
BITR,2004,36,1,SE,Mauricio Quesada,Mexico,M,SE,
BITR,2004,36,1,SE,Joseph Wunderle,Puerto Rico,M,SE,
BITR,2004,36,1,SE,Michael Lawes,South Africa,M,SE,
BITR,2004,36,1,SE,Thomas Elmqvist,Sweden,M,SE,
BITR,2004,36,1,SE,Daniel Zarin,USA,M,SE,
BITR,2004,36,1,SE,Douglas Schemske,USA,M,SE,
BITR,2004,36,1,SE,James Ackerman,USA,M,SE,
BITR,2004,36,1,SE,John T Longino,USA,M,SE,
BITR,2004,36,1,SE,Kevina Vulinec,USA,F,SE,
BITR,2004,36,1,SE,Laurie Vitt,USA,F,SE,
BITR,2004,36,1,SE,Lucinda McDade,USA,F,SE,
BITR,2004,36,1,SE,Mark Ashton,USA,M,SE,
BITR,2004,36,1,SE,Pamela Hall,USA,F,SE,
BITR,2004,36,1,SE,Philip DeVries,USA,M,SE,
BITR,2004,36,1,SE,Robert Lawton,USA,M,SE,
BITR,2004,36,1,SE,S Joseph Wright,USA,M,SE,
BITR,2004,36,1,SE,Steven Oberbauer,USA,M,SE,
