JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
ECOLOGY,1996,77,1,BE,Dan Binkley,USA,M,SE,
ECOLOGY,2013,94,1,SE,Daniel E Schindler,USA,M,SE,
ECOLOGY,2012,93,1,SE,Daniel E Schindler,USA,M,SE,
ECOLOGY,2011,92,1,SE,Daniel E Schindler,USA,M,SE,
ECOLOGY,2010,91,1,SE,Daniel E Schindler,USA,M,SE,
ECOLOGY,2009,90,1,SE,Daniel E Schindler,USA,M,SE,
ECOLOGY,2008,89,1,SE,Daniel E Schindler,USA,M,SE,
ECOLOGY,2013,94,1,SE,Daniel F Doak,USA,M,SE,
ECOLOGY,2012,93,1,SE,Daniel F Doak,USA,M,SE,
ECOLOGY,2011,92,1,SE,Daniel F Doak,USA,M,SE,
ECOLOGY,2010,91,1,SE,Daniel F Doak,USA,M,SE,
ECOLOGY,2013,94,1,SE,Daniel M Tompkins,New Zealand,M,SE,
ECOLOGY,2012,93,1,SE,Daniel M Tompkins,New Zealand,M,SE,
ECOLOGY,2011,92,1,SE,Daniel M Tompkins,New Zealand,M,SE,
ECOLOGY,2010,91,1,SE,Daniel M Tompkins,New Zealand,M,SE,
ECOLOGY,2013,94,1,SE,David A Holway,USA,M,SE,
ECOLOGY,2012,93,1,SE,David A Holway,USA,M,SE,
ECOLOGY,2011,92,1,SE,David A Holway,USA,M,SE,
ECOLOGY,2010,91,1,SE,David A Holway,USA,M,SE,
ECOLOGY,2009,90,1,SE,David A Holway,USA,M,SE,
ECOLOGY,2011,92,1,SE,David A Spiller,USA,M,SE,
ECOLOGY,2010,91,1,SE,David A Spiller,USA,M,SE,
ECOLOGY,2009,90,1,SE,David A Spiller,USA,M,SE,
ECOLOGY,2008,89,1,SE,David A Spiller,USA,M,SE,
ECOLOGY,2007,88,1,SE,David A Spiller,USA,M,SE,
ECOLOGY,2006,87,1,SE,David A Spiller,USA,M,SE,
ECOLOGY,2005,86,1,SE,David A Spiller,USA,M,SE,
ECOLOGY,2004,85,1,SE,David A Spiller,USA,M,SE,
ECOLOGY,2003,84,1,SE,David A Spiller,USA,M,SE,
ECOLOGY,2002,83,1,BE,David A Spiller,USA,M,SE,
ECOLOGY,2011,92,1,SE,David A Wardle,Sweden,M,SE,
ECOLOGY,1996,77,1,BE,David C Smith,USA,M,SE,
ECOLOGY,1995,76,1,BE,David C Smith,USA,M,SE,
ECOLOGY,1994,75,1,BE,David C Smith,USA,M,SE,
ECOLOGY,2013,94,1,SE,David G Williams,USA,M,SE,
ECOLOGY,2012,93,1,SE,David G Williams,USA,M,SE,
ECOLOGY,2011,92,1,SE,David G Williams,USA,M,SE,
ECOLOGY,2010,91,1,SE,David G Williams,USA,M,SE,
ECOLOGY,2009,90,1,SE,David G Williams,USA,M,SE,
ECOLOGY,2009,90,1,SE,David K Skelly,USA,M,SE,
ECOLOGY,2008,89,1,SE,David K Skelly,USA,M,SE,
ECOLOGY,2007,88,1,SE,David K Skelly,USA,M,SE,
ECOLOGY,2006,87,1,SE,David K Skelly,USA,M,SE,
ECOLOGY,2005,86,1,SE,David K Skelly,USA,M,SE,
ECOLOGY,2004,85,1,SE,David K Skelly,USA,M,SE,
ECOLOGY,1994,75,1,BE,David L Strayer,USA,M,SE,
ECOLOGY,1993,74,1,BE,David L Strayer,USA,M,SE,
ECOLOGY,1992,73,1,BE,David L Strayer,USA,M,SE,
ECOLOGY,1991,72,1,BE,David L Strayer,USA,M,SE,
ECOLOGY,2013,94,1,SE,David M Rizzo,USA,M,SE,
ECOLOGY,2001,82,1,BE,David N Reznick,USA,M,SE,
ECOLOGY,2000,81,1,BE,David N Reznick,USA,M,SE,
ECOLOGY,1999,80,1,BE,David N Reznick,USA,M,SE,
ECOLOGY,1998,79,1,BE,David N Reznick,USA,M,SE,
ECOLOGY,1997,78,1,BE,David N Reznick,USA,M,SE,
ECOLOGY,1996,77,1,BE,David N Reznick,USA,M,SE,
ECOLOGY,1995,76,1,BE,David R Foster,USA,M,SE,
ECOLOGY,1994,75,1,BE,David R Foster,USA,M,SE,
ECOLOGY,1993,74,1,BE,David R Foster,USA,M,SE,
ECOLOGY,2008,89,1,SE,David R Schiel,New Zealand,M,SE,
ECOLOGY,2007,88,1,SE,David R Schiel,New Zealand,M,SE,
ECOLOGY,2003,84,1,SE,David W Pfennig,USA,M,SE,
ECOLOGY,2002,83,1,BE,David W Pfennig,USA,M,SE,
ECOLOGY,2001,82,1,BE,David W Pfennig,USA,M,SE,
ECOLOGY,2000,81,1,BE,David W Pfennig,USA,M,SE,
ECOLOGY,2002,83,1,BE,David W Roberts,USA,M,SE,
ECOLOGY,2001,82,1,BE,David W Roberts,USA,M,SE,
ECOLOGY,2000,81,1,BE,David W Roberts,USA,M,SE,
ECOLOGY,2010,91,1,SE,David Wardle,Sweden,M,SE,
ECOLOGY,2009,90,1,SE,David Wardle,Sweden,M,SE,
ECOLOGY,2008,89,1,SE,David Wardle,Sweden,M,SE,
ECOLOGY,2007,88,1,SE,David Wardle,Sweden,M,SE,
